recipe_id,user_id,rating,liked,review,date
70206,138483,5,1,"Directions a little fuzzy about how to ""thicken the blackberries, or how much to sweeten them, so I just thickened them with about 1/4 cup of clear-jel and a scant 1/2 cup sugar and boiled for I minute.  After that followed direction exactly.  I only baked it for about 25 minutes, because the brownie layer is pretty thin in a 13 X 9 pan.  Plus, the blackberry sauce was bubbling and pushed the brownie layer up.  When it cooled, it was delicious.  I served it cold the next day with dallop of whipped cream.  It got rave reviews.  Had it later with  vanilla icecream and I think I liked that even better. Reheating it also sounds good. I have frozen the last 4 pieces.  I think it will freeze nicely.  Thanks for the creative and different recipe.",2004-10-23
70206,134536,4,1,This was quite good. I thought it needed more brownie for the berry though.  Thanx for the recipe.,2004-11-20
70206,225903,5,1,"I had debated making a pie with the blackberries from our yard, but I'm glad I made this instead! I followed sugarpea's instructions for sweetening and thickening the berries except I used brown sugar instead of white. I also added about a teaspoon of cinnamon.  I halved the recipe but shouldn't have because we devoured two thirds of it as soon as it was cool enough to eat!",2006-08-08
70206,303428,5,1,I made this for my husband for Father's Day because he loves blackberries.  He loved it and is still talking about the great flavors.  I thickened the berries with a combination of sugar and tapioca.  I served it warm from the oven with vanilla ice cream.  Thanks for the recipe!,2007-06-19
70206,169166,5,1,Just made it with frozen berries and ate it with vanilla ice cream. It was so darn good. We all had seconds and some had thirds. Thanks!,2008-05-19
70206,256795,5,1,"This is very yummy~~however, I can only imagine how decadent it would be with RASPBERRIES!!  Definitely will try that next time!!  :O)  Thanks for sharing!",2008-08-11
70206,47510,5,1,"This was a totally divine dessert! It had the perfect combination of flavors, just simply delicious and so easy to make.  I topped it with whipped cream, but I bet it would be heavenly served with ice cream. Made for Comfort Cafe.",2009-07-12
70206,176615,4,1,"A nice change of pace. I can see where this would be good with sweet cherries or raspberries as well. Followed the recipe as stated using sugarpea's suggestion for amount of sugar and cornstarch with the blackberries. Surprisingly, my family didn't really care for it that much. Enjoyed trying it, though. Thanks for sharing the recipe!",2012-06-12
70206,597669,5,1,"OMG...I go to a yarn shop on Wednesday afternoons and once a month we have a potluck to celebrate birthdays...When I saw this recipe, I knew what was going to be made using a gallon of blackberries that were sitting in my freezer.  I made as directed and only mistake was the oven was hotter than it should have been,   My fault, forgot to turn it down, but it was delicious and I e-mailed the recipe to everyone in the group.  Monday, I will be taking a printed copy to share with a favorite aunt.  Thanks so very much for posting.  Meany",2012-06-23
237490,988578,5,1,"This was awesome. Easy, quick, perfect for something healthy to-go. I don't have a grill so I just baked it for 25-30 minutes at 350 degrees. Delicious! I will be making this again. Thanks for sharing!",2011-06-17
132608,295863,4,1,"this chicken is rich, but very flavourful!",2006-02-27
132608,294700,5,1,Nice recipe.  You can't really taste the coconut but overall the dish has a nice flavor.  ,2006-05-06
294333,724631,3,0,"3 Stars, because I would make changes. This made a very pleasant cheese ball. I recommend wearing latex gloves when you mix the ingredients (which I allowed to chill 24 hours before I formed and coated the cheese ball) and when you roll the ball in chopped nuts. I chopped 1 cup of walnut halves in my food processor and had 3/16 cup left after I coated this 4-inch diameter cheese ball; a pasta dish was the perfect size for the ball coating step. The cream cheese predominated, and I admit a personal bias for a higher proportion of cheddar cheese. I wanted to add some extra zing to it, so I would consider adding 1/4 cup chutney, thinly sliced stuffed green olives, or thinly sliced green onions -- but wouldn't it be even better to prepare this cheese ball as it is and surround it with a relish tray with each of the additions as an optional garnish for your guests!",2008-04-12
400516,424680,5,1,"Made this as a candy, & was happy to share it at several park-wide gatherings we attended over the past couple of days! A big hit, it was! I particularly enjoyed it & now definitely want to use it to frost a decadent chocolate cake sometime soon! Thanks for sharing the recipe! [Made & reviewed in Zaar Cookbook Tag]",2011-07-27
400516,10187384,5,1,"Very good.  I halved the recipe and had plenty left over.  Used a small cookie scoop to uniformly frost cupcakes.  The warm frosting spread itself beautifully.  My friends thought they were from a bakery.  The fudgey frosting on butter recipe cupcakes is a winner,",2014-04-11
121848,222951,5,1,"Restaurant-quality. Wow, what a great sauce! The lemon and butter really set this dish off. Very easy to make, efficient, and elegant. My MIL even appreciated it.",2005-06-15
121848,54697,5,1,"I had forgotten this method of preparation and am happy to be reminded.  It is a simple, delicious dish.",2005-06-17
121848,236935,5,1,My husband loved this dish.  It was easy to make and delicious.,2005-08-27
121848,207478,5,1,Absolutely fabulous!!!  There is nothing that could be done any better than this!!!,2005-09-02
121848,161717,5,1,"What a great way to prepare fish--easy and delicious.  My husband and I both loved it.  
The sauce was to die for.  We will have this again often.  ",2005-10-10
121848,294274,4,1,"This was surprisingly good. We all thought it was a little heavy on the lemons, but very tasty. Next time I make it I will add a little more butter to counterbalance the lemons and I think it will be just perfect!",2006-02-17
121848,294960,5,1,Absolutely delicious and soooo easy. A working womans friend. And no leftovers!!!,2006-02-19
121848,251686,5,1,We eat a lot of talapia and I have used several good zaar recipes.  DH said he was game for another and this was it.  He said excellent and I have to agree.  It's added to our list of good good fish recipes.  Gloria,2006-04-01
121848,214991,5,1,"An excellent dish that tastes gourmet and reminds me of fish I had in France while in the Army. Be CAREFUL, however of what a 'few' minutes saute time is, as my tilapia overcooked with about 3 min per side.",2006-06-21
121848,204116,4,1,"DW and I both thought this was was very tasty! The lemon segments worked surprisingly well.

The only issue I had was keeping the cooked filets in the oven. If I hadn't read it through planning out my timing I wouldn't have started the oven soon enough.

Thanks for a wonderful recipe!",2006-09-11
121848,28784,5,1,yummie and very quick!!  Fabulous fish recipee.  I cut way down on the butter and it was still great.  Thanks,2006-09-25
121848,275980,5,1,Oh thank you!  This is just like they made fish back when I was living in Geneva... delicious!,2007-01-23
121848,124945,5,1,"We loved this! Dh has never been a fish eater, (just a catcher) so I have cooked it much. But he told me to add this to our favorites. I did cut back on the salt and pepper by half in the flour mix, (I don't cook with allot of salt) But I will go with the full 2 tsp next time. Didn't have capers so left them out, but will try them with it next time. Was definatly quick and easy! Thanks for posting!",2007-01-25
121848,267361,5,1,"Easy and very tasty results! Really like this recipe and have used it many times now. Only caution is to watch fish closely so you don't overcook it. Have also made this using tarragon rather than thyme, which is also very good!",2007-04-08
121848,57400,5,1,"This is my very favorite fish recipe that I have tried on Zaar!
Definitely company material.  It was easy, although I did get a little confused when you said to use 1/3 of the oil, but never mentioned what to do with the other 2/3. Anyway, I've cooked enough to muddle though and the results were spectacular! I followed everything to the letter and used the capers too.  The best!  The very, very best!  Thanks for submitting this recipe.",2007-05-16
121848,92886,0,0,"There just isn't anything to not love about this.  I didn't give stars because I changed the preparation.I used half oil and half butter to saute the fish  in and when they were nice and brown I just poured the lemon juice over it and added the capers.  I did this mostly to cut back on the amount of butter called for in the recipe.  It was simple, highly flavorful and attractive.",2007-06-05
121848,125677,5,1,"I really enjoyed this.  So did my d/b.  My boyfriend would call this ""company worthy"". Thank you !",2007-06-06
121848,133174,5,1,This made a wonderfully quick meal served on a bed of Recipe #113983.  The directions were well written and easy to follow.  This is definately a repeat recipe.,2007-07-18
121848,47559,5,1,"Delicious, quick and easy.  Definitely a keeper.",2007-07-22
121848,236525,4,1,What temperature is recommended for cooking the fish after it's been browned and how long should it be left in the oven?,2007-10-14
121848,454904,5,1,"Oh my GOODNESS!  Very good!  I really liked how the thinnest part of the fish was crunchy, but the middle was flaky.  The DH now thinks I am a cooking goddess!",2008-02-25
121848,980123,5,1,"This recipe is delicious! We didn't have fresh parsley- so i substituted dried. I'm sure fresh would have been better, but everyone raved about the recipe anyway! I didn't use capers. I wasn't sure what to put the oven on, so I just set it to 300 degrees to keep the fish warm while I made the butter sauce. That seemed to work just fine. There were no leftovers and many requests to make this again!",2008-12-29
121848,1155527,2,0,"I thought this was a very mundane recipe. But it also fell under the category of one of my Pet Peeves:  WHY coat anything to make it crispy and then pour a liquid over it to make it all soggy?!!!  If you must make this recipe, I'd suggest you serve the lemon-butter on the side.",2009-02-27
121848,625696,5,1,"Very flavorful!  The breading was crispy, and the lemon flavor was very ""fresh"" tasting.  Will make again.",2009-02-28
121848,1062870,4,1,"Excellent!  Not only was it easy, but it was delicious.  Don't leave out the capers.....they add so much!  We had this with a little yellow rice and broccoli with thyme.  Wonderful, light meal.  Thank you for a easy flavorful dish!",2009-06-07
121848,904655,0,0,"WOW! is all I can say... what a delicious recipe... it was simple and the taste is out of this world good! The capers are a must! I paired this with baby spinach sauteed with olive oil, garlic, and a touch of lemon juice. also rice that was cooked in chicken stock with chopped parsley ... very good.. in fact I'm thinking of making it again this week!! its a keeper everyone.. a gotta try !",2011-01-15
121848,157167,0,0,"This had a great flavor!  However I was multitasking and used 1/2 cup lemon juice by mistake - we had to scrape off the sauce and lovely thin breading.  Even with that the fish had a good flavor, and the coating was beautiful.  Will definitely make it again, and leave a proper review with stars next time :D",2012-07-17
44259,66847,0,0,Very good,2003-04-14
500261,383346,5,1,This syrup was so yummy on pancakes.  I will do it again often.  Thanks :)  Made for Cooking tag mania,2013-10-08
50578,57601,5,1,"Thank you for the recipe, Michelle.  This was SO EASY and SO GOOD!  The taste and texture of brownies, in the shape of a pie.  The kids loved it.  We ate it while it was still slightly warm, with vanilla ice cream and hot fudge sauce.  A simple, yet delicious dessert.  I, too, left out the nuts due to my children's taste preferences.",2003-01-14
50578,39949,5,1,"Super simple, but incredibly fudgy, moist, and wonderful.  I literally whipped this up by hand (I only have a Kitchen Aid mixer, and just didn't want to drag it out for something so simple), and it was a real snap to make.  And the flavor?  Decadent and delicious.  Except for using my whisk and some ""elbow grease"" rather than a mixer of any sort, I made it exactly as directed, with walnuts, and the only thing I'd even consider changing would be to toast the walnuts in advance, maybe even use a mix of nuts, and sprinkle some on top.  The cook time and measurements are right on the money.  This one's a winner, Michelle, and we'll be making this often - thank you! ",2004-02-06
50578,50555,5,1,"This was simple and so delicious!   My kids liked the fact that it was like a piece of pie.  Topped it with whipped cream and strawberries .... MAGNIFICENT!  1 pie pan, 4 people, ALL GONE.",2004-02-29
50578,185351,5,1,"Husband proclaimed, ""It's great!""  Can't argue with that.  It was quick and simple to make, even mixing by hand, It baked while we had dinner and then we enjoyed a nice warm treat.  Thanks for posting this recipe!  Made mine in a square glass dish.  Not sure where the pie pan is.  Who cares what shape it's in, it's fantastic!!",2005-02-08
50578,730745,5,1,"Very easy, followed the recipe and was a great hit.",2008-02-19
50578,1403127,5,1,"Easy, easy, easy!  So simple to prepare and bake time is great.  This is a wonderful dessert for any time or for that last minute unexpected guest.  I would definitely recommend this to friends.",2009-10-03
194125,922967,5,1,"Very good!! It was easy and tasted great. One of the few stuffed manicotti recipes I could find that had spinach in it, which we love! The only thing I did differently was that I did not use any meat. We like manicotti with just marinara. I probably would add a little salt to the ricotta mix next time, but it was great without it. Thanks Chef, we will use this recipe again!",2008-10-07
126856,264017,5,1,"If my taste buds could talk, they'd be yelling for more of this! I served this for a group of lady friends who all went ga-ga over the pretty presentation and fabulous taste. I offered an option of drizzling FF caramel or chocolate syrup over the top. No one could believe it was low-fat and low-calorie. Well worth the prep time to make this great dessert.",2008-01-14
278126,227978,5,1,"This is Gwen Beauchamp's recipe that netted her $5,000 in the Pillsbury Bake-Off Contest in the category of America's Favorite Recipe.",2008-08-05
23666,167275,4,1,"What better way to improve veggies then with cream cheese.  I usually try to make a new recipe exactly as is state but silly me didn’t check my supplies closely enough.  I therefore had to use cream of mushroom instead of cream of celery.  I added a stalk of celery in addition.  I plan to try this recipe with the cream of celery next time.  
I would probably add salt to the veggies next time as they didn’t have much flavor and I had to add a lot when it came time to season to taste.  I had to add celery salt, onion salt and garlic powder to get it right.  
I thought I had bread but only had one slice (figures!) so I made crumbs with that then I used a flour/corn flake misture that I had premixed for breading chicken.  I added that to the bread crumbs along with a few pats of butter.  
All in all I liked this dish and will make it again.  I think it could also be altered to include some other spices (Italian seasonings, for example) and would be just as good.
",2006-06-18
23666,35714,5,1,"Wow! All I had on hand for cream cheese was the garlic and chive, and I had cream of boccoli soup instead of celery. I also had a package of sliced baby bellas that needed to be cooked and a summer sqash and a zuccini too so in those went and I ommited the water chestnets just because I ran out of room! Very yummy and EASY!!!!",2008-10-19
483395,998214,5,1,These are great! I've made them before although a little different on some of the ingredients. Definitely get the texture right and perfect for corn dogs!!! I've had to steam mine a little bit longer though to firm them up properly.,2012-07-21
483395,1179225,4,1,"Great way to get a hot dog fix! I smiled the whole time I was making these. It was fun recipe to make. The dough smelled like hot dogs, so that was encouraging. The dough was really sticky. I used some flour on my hands to roll them. I only made six and think they would have been better smaller to get the eight that the recipe said it would yield. I&#039;m not a huge fan of cumin, so I cut that in half and added a little dry mustard. I think next time I might add a bit more ketchup. They were really good served on a bun with some kraut, just what I was craving. The texture might take some getting used to, but they were fine with the kraut. I&#039;m not sure how I well I&#039;ll like them plain. They looked great, much better than I expected. Thanks for posting this fun recipe!",2013-12-23
483395,2002185342,5,1,Turned out pretty durn good on the very first try! I can always tweak the spicing a little - maybe try making it more of a Hot-Link or something. Certainly took care of that hot-dog craving and then some.,2018-06-14
483395,2002236154,3,0,"the technique works, the spice balance works, but there's nowhere near enough salt so they are offensive to my palate. I'm going to add a teaspoon or two of salt and boil them in really salty stock and more fat then report back.might help. I'm going to redo these and adjust until they are tasty.",2018-08-01
272943,750988,5,1,I didn't think a cast iron cake could taste so good.  We will definitely  be making this again.,2008-03-16
272943,2000180911,5,1,"Great recipe! I made this cake this evening and it was super delicious! The only thing I did different was add some cinnamon with the brown sugar, yum!",2015-05-02
407336,227978,5,1,"These are delicious  melt-in-your-mouth pancakes.  My kids enjoyed them a lot.  I made it exactly as written in the recipe instructions, and it was plenty for 5 of us to have two pancakes each, and I should mention that I used closer to about 1/2 cup of batter per pancake (not 1/4 cup as the recipe directs).  This will be my regular pancake recipe for now on.  Thank you for sharing your recipe, Miss V.  Made for Spring 2013 Pick-A-Chef.",2013-03-24
209182,424680,5,1,"We go through quite a bit of salsa in a month's time, & this is certainly a very nice addition to what we consume! Easy to put together, & well-worth making again! We love that it's chunky & we love that it's not outrageously hot! Thanks for sharing the recipe! [Tagged & made in Please Review My Recipe]",2010-03-05
209182,463435,5,1,"Love this....first time I've ever had olives in a salsa and it won't be the last. I made it up to serve on nachos tomorrow. However, after I had a taste I decided to leave a little out which I added to 2 oz. of cream cheese and enjoyed with tortilla chips during the film tonight. I did omit the olive oil from the recipe as I felt there was enough liquid, and I used fresh minced garlic in place of the garlic salt. This is a definite keeper. Thanks for sharing your recipe Kelly. Made and reviewed for the Feb.-Mar./Special Event 2010 Potluck Tag Game",2010-03-25
209182,444132,5,1,"Awesome!  This salsa is exactly like the mexican restaurant salsa I've been hoping to replicate for a long time - I love it!  I made a couple of changes:  I used my food processor to chop the olives (pitted kalmatta), and just threw in the rest of the stuff as well and gave it a quick pulse or three.  DH thought I should have left the tomatoes chunky, so I'll do that next time.  We don't have Rotel Tomatoes in Canada, so I used a can of Spicy Red Pepper tomatoes instead, and also added two chopped jalapenos.  Instead of using vinegar, I used the juice of two limes, and then tossed in a good handful of finely chopped cilantro.  Oh, and instead of garlic salt, which I didn't have, I used garlic granules (1/2 tsp, as it is more pungunt, as per my food substitution book.)  This was super easy to make, and wow, is it ever delicious!!  Made for Best of 2010!",2011-02-21
341650,812979,5,1,these are my favorite cookies!!!!  So easy to make.,2009-12-16
66689,94257,5,1,"I added some diced sweet red pepper, chives, basil, parmesan, mozzarella into the ricotta.  This turned out fabulous, but I will put the breasts up on a baking rack in the pan - I don't like my meat cooking in soggy juices.",2003-09-11
66689,110973,4,1,Tasty easy recipe,2003-11-21
66689,61511,5,1,"i made this last night and it was just heavenly
not crazy about the name of it but o well
i found it near impossible to cut the chicken like a pita pocket but cut little pockets all over 
it was scrumptous
not sure the butter is needed probably could use egg to lower the fat content",2003-12-04
66689,116857,0,0,"This is a great recipe. I've tried it a few times and here is what I've come up with to perfect it and make it easier.

I buy pre-seasoned Feta. The Basil and Sundried Tomato goes perfect with this.

To avoid the whole ""pita slicing"" I flatten chicken, dip & cover with butter and crackers and lay it on the pan I'm gonna bake them in. I put a spoonful of the pre-seasoned feta in their middle and do a ""fold over"" (hold with toothpick if it won't stay). 

If the recipe is too bland for you, add a dash of onion/garlic salt over top before putting in the oven. 

GOOD LUCK!",2005-01-31
66689,185721,4,1,"I made this the other day with a few alterations.  Instead of Ritz Crackers, I dipped the breasts in flour, egg and crumbs, sprayed them with cooking spray and baked them.   I thought they were a little dry but didn't taste bad. I don't really care for chicken breast so that's probably why I didn't like this dish as much as I might have.  My boyfriend thought it was really good.  I would recommend it to others who like chicken breast.  ",2005-09-22
382812,424680,5,1,"An easy-to-make, nice tasting side that's big on figer & protein! The only change I made was to use lemon pepper instead of the usual S&P! A good keeper of a recipe! [Tagged, made & reviewed for one of my adoptees in the current Pick A Chef]",2009-09-20
66689,13625,4,1,"Very tasty recipe. I added some cut mushrooms and baked according to the directions. For the last 15 mins, I turned the oven to 'broil' mode to add a nice cripsy brown top to the breasts.",2006-05-16
66689,437191,5,1,"An amazing dish!  So original, and yet not too flashy, this is one of the best chicken recipes we have ever had.  It is now a regular meal at our house, and we practically know the recipe by heart.  Can't thank you enough!",2007-09-01
66689,1094332,4,1,"great recipe and an easy way to recipe to prepare after work.
I did veer from recipe and used blue cheese which was over powering. today I am adding a leaf of basil, proscuitto and goat cheese as the implant.  love the name and love the base recipe!",2009-09-20
66689,1862990,5,1,"I actually haven't tried this yet, but when it came up in the Random Recipe generator, I just had to comment ... I haven't laughed over the name of a recipe in so long. <br/><br/>Based on other reviews, I've added it to my ""want to try it"" list.",2011-04-23
202542,512669,5,1,"WOW!!! This recipe is a keeper at my house. We had guests over and served it along side a deep fried cajun turkey and it was delish!! The lime juice and cilantro and such great additions and add such a great flavor once all ingredients were combines.

Thank!!",2007-06-11
202542,326438,4,1,"This potato salad is an intriquing twist on an old favorite. The cilantro, lime juice and green chilis give it a fresh taste. I doubled the green chilis to give it an even brighter flavor. I served the salad at a beach lunch. It received thumbs up from everyone. Made for My3Chefs 2007. Thanks for posting!",2007-06-11
202542,485728,5,1,"So tasty!  I would give this recipe more than five stars if I could.  I love that it is so different from the classic potato salad.  I used jalapenos rather than green chilies to make it a bit spicier, and it worked out very well.  I agree that the bacon is a definite must, and I will probably add another couple pieces more next time.  Thanks for the delicious recipe!",2008-06-18
120667,209441,5,1,"Well I always know that KITTENCAL'S recipes will be nothing less than 5 stars, and this one deserves way more than that! I made these for my dinner party, and I will never purchase a boxed cake mix ever again, this one is really just like boxed but way better, they were soft and moist. I followed the directions to a tee and warmed the milk, they are simply the best that I have ever made, I really can't say how much we enjoyed these cupcakes, this is a recipe everybody should try, and I am sure you will agree, they are the best cupcakes! THANK YOU!",2005-05-09
120667,146047,5,1,"KC, my son loved this cake and so did I. I baked it in two layers rather than cupcakes (made it a bit denser than it would've been otherwise). I also subbed into 1 c splenda for part of the sugar, and used evaporated milk for the half & half cream. My son's a very picky critter and this cut the mustard. Thanks!",2005-05-17
120667,297526,5,1,I have been looking for a recipe like this to make cupcakes for kids things at school.  They are delicious.  Thanks so much for the great recipe.,2006-02-28
120667,218059,5,1,The cupcakes were very light.  I was impressed with the batter and was excited to see the baked results.  I definitely was not disappointed.  I used 1%milk instead of cream or whole milk. I did find the cupcakes a bit sweeter than I would have preferred.  I also left out the almond extract because of nut restrictions at my son's school.,2006-06-20
120667,138183,5,1,"Great recipe enjoyed by the whole family thanks kittencal!!  I used your frosting as well.  fantasitic end result 
:-)",2006-08-19
120667,450751,5,1,I can't believe that beating things separately really makes a difference...My gosh...back up Betty Crocker!! Its Got it. Add maybe a tid more sugar and that's it.,2007-03-17
120667,480818,0,0,"Okay, these were horrible and I had such hopes I'd finally found a GOOD vanilla cupcake recipe. Bland, boring, no taste - even icing didn't help this one. Worse than boxed. Is that possible? I admit they weren't the little hard bombs I'd baked up with other recipes - and I cook for a living. I just don't do cakes. Now I know why. At least they were light and a better texture. What's the deal with finding a GOOD vanilla cake recipe. Grrrr!",2007-04-09
120667,95743,5,1,"These were great tasting, good looking cupcakes.  I used them in Raspberry Cream Cupcakes recipe #208874. Everybody, from twelve to eighty-four years old said they were THE best cupcakes they'd ever had.",2008-01-16
120667,967670,5,1,"I just baked and sampled these for my daughter's first birthday. They are the lightest, fluffiest cupcakes I have ever had! I agree, not a ton of flavor, but yummy and cakey just the same. I used 1/2 c shortening and 1/2 c butter. 2 cups of sugar seemed like a lot, so I decreased that to 1 1/2 c. Came out great! will make these again!",2009-03-05
120667,324136,5,1,"Yay for Kittencal! I wanted to make cupcakes with that dense but light texture you can't get anywhere else.  This recipe was what I was looking for! And totally easy as well.  I don't agree that they don't have a tonne of flavour, there is a lot of vanilla in there and I also used that tiny bit of lemon extract which I think was a really nice touch and not something I would have thought of.  My husband ate them unfrosted! I used margarine as we don't really have much shortening here.  I kept them in an airtight container in the fridge, and they were fine 24 hours later (once they reached room temperature).",2009-03-22
120667,56685,5,1,Think these were PERFECT! I used a bit more vanilla and had no problem with flavor- grest recipe! Thanks!,2010-02-03
120667,1076345,5,1,I love this recipe! The cake tastes to me like the cut out cookies I make. I used a little almond extract in it and I thought the cake was delicious on its own. I did frost it with a buttercream icing. I also used gluten free flour (betterbatter) and it turned out great! I made this a cake instead of cupcakes.,2010-10-21
120667,1812036,5,1,"Amazing!! I ran out of pure vanilla extract and had to use imitation, but these are still out of this world good. The batter even tastes delicious!",2012-01-24
120667,266891,5,1,"AMAZING! This will be my new go-to vanilla cupcake recipe. The texture was pretty dense but was still really moist and light. Got 28 regular sized cupcakes. Didn't follow directions exactly, i creamed the butter and shortening, then added the sugar before the eggs. Still turned out wonderful! :)",2013-02-14
120667,2766514,4,1,I usually don&#039;t really care for a lot of cake recipes that I come across but this one is the best one so far. I thought it had a kind of &quot;eggy&quot; taste which is mostly masked when I tried it with frosting. I also might add more vanilla next time. The texture is perfect and moist. I used almond milk just because that&#039;s what I had and it still worked great. I also added a little blue food coloring to the mix since I made them for a baby shower (it&#039;s a boy) but the batter is so yellow from the eggs that the color ended up being kind of green. Oh well. This recipe is a keeper.,2013-04-02
120667,646304,3,0,This is just a regular cake. Not moist. Not super flavorful. It was dry and a box mix would have tasted much better. I gave it two chances as cupcakes and neither worked for us.,2013-04-26
218162,421374,4,1,Yum! This makes a ton of food! I love how the flavors go together! It takes great as leftovers too. Thanks for sharing.,2007-08-20
218162,303700,5,1,"Reviewed for PAC Fall 2007 It IS comfort food and oh so tasty! I subbed Fettucine for Spaghetti just because we had spaghetti a couple nights ago and I wanted a change. Thanks for a yummy delicious meal,Maineiac!",2007-09-19
218162,90086,5,1,"I have to admit, I've been looking at this recipe over the years and have been trying to figure out what it would taste like, and I was skeptical, but every-so-often, it would come up again whilst doing various searches and stuff, and so when it showed up again the other day on the updated reviews I figured it was time to give it a shot; All's I gotta say is, I am so mad for not trying it years ago! LOL.. this is a fantasic combination of flavors, that go well together! I have been trying to figure out what it reminds me of for other people to have an idea, and you know - it tastes just like a delicious chinese lo-mein, with surprise bites of pineapple once in a while! Totally delicious - I will be making this often! Thanks again, Marla!",2007-09-21
218162,35588,5,1,I have made this twice and it is a huge favorite in my household! I do leave out the mushrooms because my son isn't a fan and I use a large can of pineapple chunks. Delicious!,2007-09-23
218162,254614,4,1,"I used white gravy instead of beef gravy.There is a lot of sodium in the beef gravy. I also used 1/4 cup soy sauce Kikkomen, the drained cold pineapple juice thickened with a little cornstarch and added to the pasta. Before serving I plucked the pineapple chunks out and served separately.I also used ground turkey. This was very good. By serving the pineapple seprately, everyone could enjoy the dish and flavor. Thanks for posting!",2007-12-13
218162,189616,5,1,"Great pantry recipe. I used 1-1/2 lbs gr. beef, 2 cups of gravy, omitted the mushrooms and used crushed pineapple. We couldn't taste the pineapple though. Very tasty!",2008-02-13
218162,792051,5,1,"I omitted the mushrooms, used crushed pineapple and instead of 4 cans of gravy, I used a large jar of beef and mushroom gravy along with a can of Campbells beef consomme. Also added a splash of Worcestershire, red pepper flakes, and some water chestnuts. My DH loved it and couldn't believe he liked it so much after I began rattling off all the ingredients. We've made this several times and it's become an easy quick dinner during the workweek.",2009-06-06
202542,531884,5,1,Delicious! I love cilantro and will increase the amount next time. I also omitted the chiles and bacon. Still wonderful and more to my liking. Will try bacon next time! thanks!,2012-07-05
493840,140008,5,1,These were very good.  I love cheese and fries... so I may have put a little too much cheese on mine.  But Yum!  I would make these again maybe with some season salt or cajun flavoring to add a little zing to it.  Made these for PAC Spring 2013.,2013-04-14
363237,428885,5,1,"What a terrific, easy, seafood delight that takes such a short time to make. I didn't change one thing about this, but did marinate the shrimp prior to making this using Recipe #313020. I love orzo pasta as well, and use mine interchangeably when requiring rice. The spanish chorizo is such a great addition, that if you have access to, is really worth the extra $. I added a bit of fresh diced tomato on top mixed with some of the peppers. Oh a very special taste sensation indeed. Made for *Everyday is a Holiday* April 2009",2009-04-19
363237,719313,5,1,"This was the first time I have ever cooked with orzo or saffron.  Boy, have I been missing out.  The saffron was a little hard for me to find around here, but worth the effort.  This is Amazing!  I couldn't believe how fast this was to put together.  I used recipe #335470 for the spanish chorizo and it turned out so yummy!  Thanks for sharing this very special recipe, we absolutely loved it",2009-04-29
363237,128473,5,1,"Wow, this dish is awesome.  I loved all the flavors and textures, sooo good.  The orzo is delicious and the shrimp are too die for, simply juicy, tender and spicy.  I love the combination of the orzo with the spicy shrimp.  Boomie thanks so much for sharing this wonderful dish, which I will be enjoying often.",2009-05-14
363237,61660,5,1,"I loved this!!  I had to substitute for the orzo, I thought I had some but didn't so I used ditalini pasta instead.  I found some turkey chorizo and combined that with the rest of the linguica I had.  Used a spanish onion and spanish smoked paprika.  The shrimp had a good flavor all by themselves.  Topped with some grated manchengo cheese.  Made for Las Mistico Magicos Sirenas of ZWT 5",2009-05-21
363237,386585,5,1,This was simple and delicious.  I will definitely be making this again in the near future.  Thanks for posting.  Made for ZWT5.,2009-05-22
363237,115053,2,0,I wasn't crazy about this recipe.  I thought the turmeric was very overwhelming.,2010-11-12
363237,143318,5,1,"Five stars all the way! Not sure if the turmeric is even necessary - comes together quickly with lots of huge flavor. Next time I'll use a full pound box of orzo to serve four people. Also there must be a way to reduce the number of pots. Unlike Rachael, I don't have a staff to clean my kitchen!",2012-07-26
363237,67728,5,1,"I'm with ya, Boomette -- love the orzo! I had two pounds of shrimp, so I doubled the recipe. Really flavorful, and so vibrant in color. My only complaint was that I shouldn't have added the extra turmeric because it gave the dish a bit of a bitter undertone, but that was my own fault (I was looking at the extra spoonful and thinking I shouldn't add that much turmeric, but then I just tossed it in anyway). Other than that, this recipe was perfect for us. I'm sure I'll be making this one again, thanks for posting! Made for The Honeys for ZWT8",2012-07-31
363237,498271,5,1,"What a great and flavorful dish!  I made half the recipe but with 10 oz of shrimp and got 2 generous servings.  The lemony shrimp was a perfect combination with the orzo and veggies.  Thanks for sharing the recipe!  Made for the Best of 2012 event, recommended by FLKeysJen",2013-02-01
363237,266635,5,1,"This is a great recipe and one I plan to make again soon!  Living here on the Gulf Coast, we have fresh shrimp readily available and I love mixing them with the flavors of the chorizo and smoky paprika.  This dish resembles a paella, but I really like the orzo better than rice.  Thanks for a great recipe. Made for the Best of 2012 tag.",2013-03-08
138131,47559,5,1,"Wonderful flavor.  I made it exactly according to the rcipe.  Loved the crispy seasoned coating.  Very quick to make.  This is going into my favorite pork recipes cookbook! Can't wait to try it with sauteed mushrooms and onions, too.  Rita, thanks for sharing this winner.",2005-10-16
138131,120566,5,1,Made for Zaar Tag. Good recipe for pork chops! Will make again!,2005-10-17
138131,57695,5,1,This is how i make pork chops Rita. Hubby was sooo glad to have something he deemed normal i could make he would eat during world tour! Very good and crispy crust. Thanks for posting one of his favorites!,2005-10-31
138131,212303,5,1,"Fantastic Pork, Rita!  I made these for my wife and we loved them.  Very tender inside, with a great battered outside.  Appreciate the recipe, will use again!",2005-11-02
